"Country or Area";"Subgroup";"Year";"Source";"Unit";"Value";"Value Footnotes"
"Venezuela";"Female 15+ yr";"1996";"ILO_KILM Database 5ed_2007";"Percent";"14.5";"298"
"Venezuela";"Female 15+ yr";"1995";"ILO_KILM Database 5ed_2007";"Percent";"12.8";"297"
"Venezuela";"Female 15+ yr";"1994";"ILO_KILM Database 5ed_2007";"Percent";"9.7";"297"
"Venezuela";"Female 15+ yr";"1993";"ILO_KILM Database 5ed_2007";"Percent";"5.6";"297"
"Venezuela";"Female 15+ yr";"1992";"ILO_KILM Database 5ed_2007";"Percent";"6.8";"297"
"Venezuela";"Female 15+ yr";"1991";"ILO_KILM Database 5ed_2007";"Percent";"9.2";"297"
"Venezuela";"Female 15+ yr";"1990";"ILO_KILM Database 5ed_2007";"Percent";"10.0";"297"
"Venezuela";"Female 15+ yr";"1989";"ILO_KILM Database 5ed_2007";"Percent";"9.0";"297"
"Venezuela";"Female 15+ yr";"1988";"ILO_KILM Database 5ed_2007";"Percent";"6.0";"297"
"Venezuela";"Female 15+ yr";"1987";"ILO_KILM Database 5ed_2007";"Percent";"7.1";"297"
"Venezuela";"Female 15+ yr";"1986";"ILO_KILM Database 5ed_2007";"Percent";"9.9";"297"
"Venezuela";"Female 15+ yr";"1985";"ILO_KILM Database 5ed_2007";"Percent";"11.9";"297"
"Venezuela";"Male 15+ yr";"2004";"ILO_KILM Database 5ed_2007";"Percent";"13.4";"331"
"Venezuela";"Male 15+ yr";"2003";"ILO_KILM Database 5ed_2007";"Percent";"14.4";"332"
"Venezuela";"Male 15+ yr";"2002";"ILO_KILM Database 5ed_2007";"Percent";"14.2";"297"
"Venezuela";"Male 15+ yr";"2001";"ILO_KILM Database 5ed_2007";"Percent";"12.2";"297"
"Venezuela";"Male 15+ yr";"2000";"ILO_KILM Database 5ed_2007";"Percent";"13.4";"298"
"Venezuela";"Male 15+ yr";"1999";"ILO_KILM Database 5ed_2007";"Percent";"13.6";"298"
"Venezuela";"Male 15+ yr";"1998";"ILO_KILM Database 5ed_2007";"Percent";"9.9";"298"
"Venezuela";"Male 15+ yr";"1997";"ILO_KILM Database 5ed_2007";"Percent";"9.7";"297"
"Venezuela";"Male 15+ yr";"1996";"ILO_KILM Database 5ed_2007";"Percent";"10.4";"298"
"Venezuela";"Male 15+ yr";"1995";"ILO_KILM Database 5ed_2007";"Percent";"9.0";"297"
"Venezuela";"Male 15+ yr";"1994";"ILO_KILM Database 5ed_2007";"Percent";"8.0";"297"
"Venezuela";"Male 15+ yr";"1993";"ILO_KILM Database 5ed_2007";"Percent";"7.2";"297"
"Venezuela";"Male 15+ yr";"1992";"ILO_KILM Database 5ed_2007";"Percent";"8.2";"297"
"Venezuela";"Male 15+ yr";"1991";"ILO_KILM Database 5ed_2007";"Percent";"9.6";"297"
"Venezuela";"Male 15+ yr";"1990";"ILO_KILM Database 5ed_2007";"Percent";"10.4";"297"
"Venezuela";"Male 15+ yr";"1989";"ILO_KILM Database 5ed_2007";"Percent";"10.1";"297"
"Venezuela";"Male 15+ yr";"1988";"ILO_KILM Database 5ed_2007";"Percent";"7.8";"297"
"Venezuela";"Male 15+ yr";"1987";"ILO_KILM Database 5ed_2007";"Percent";"9.8";"297"
"Venezuela";"Male 15+ yr";"1986";"ILO_KILM Database 5ed_2007";"Percent";"11.3";"297"
"Venezuela";"Male 15+ yr";"1985";"ILO_KILM Database 5ed_2007";"Percent";"13.6";"297"
"Vietnam";"Female 15+ yr";"2004";"ILO_KILM Database 5ed_2007";"Percent";"2.4";"333"
"Vietnam";"Female 15+ yr";"2003";"ILO_KILM Database 5ed_2007";"Percent";"2.6";"334"
"Vietnam";"Female 15+ yr";"2002";"ILO_KILM Database 5ed_2007";"Percent";"2.3";"334"
"Vietnam";"Female 15+ yr";"2001";"ILO_KILM Database 5ed_2007";"Percent";"3.3";"334"
"Vietnam";"Female 15+ yr";"2000";"ILO_KILM Database 5ed_2007";"Percent";"2.1";"334"
"Vietnam";"Female 15+ yr";"1999";"ILO_KILM Database 5ed_2007";"Percent";"2.4";"334"
"Vietnam";"Female 15+ yr";"1998";"ILO_KILM Database 5ed_2007";"Percent";"2.2";"334"
"Vietnam";"Female 15+ yr";"1997";"ILO_KILM Database 5ed_2007";"Percent";"2.6";"334"
"Vietnam";"Female 15+ yr";"1996";"ILO_KILM Database 5ed_2007";"Percent";"1.7";"334"
"Vietnam";"Male 15+ yr";"2004";"ILO_KILM Database 5ed_2007";"Percent";"1.9";"333"
"Vietnam";"Male 15+ yr";"2003";"ILO_KILM Database 5ed_2007";"Percent";"1.9";"334"
"Vietnam";"Male 15+ yr";"2002";"ILO_KILM Database 5ed_2007";"Percent";"1.9";"334"
"Vietnam";"Male 15+ yr";"2001";"ILO_KILM Database 5ed_2007";"Percent";"2.3";"334"
"Vietnam";"Male 15+ yr";"2000";"ILO_KILM Database 5ed_2007";"Percent";"2.4";"334"
"Vietnam";"Male 15+ yr";"1999";"ILO_KILM Database 5ed_2007";"Percent";"2.3";"334"
"Vietnam";"Male 15+ yr";"1998";"ILO_KILM Database 5ed_2007";"Percent";"2.4";"334"
"Vietnam";"Male 15+ yr";"1997";"ILO_KILM Database 5ed_2007";"Percent";"3.2";"334"
"Vietnam";"Male 15+ yr";"1996";"ILO_KILM Database 5ed_2007";"Percent";"2.2";"334"
"Yemen";"Female 15+ yr";"1999";"ILO_KILM Database 5ed_2007";"Percent";"8.2";"2"
"Yemen";"Male 15+ yr";"1999";"ILO_KILM Database 5ed_2007";"Percent";"12.5";"2"
"Zambia";"Female 15+ yr";"1998";"ILO_KILM Database 5ed_2007";"Percent";"12.0";"335"
"Zambia";"Female 15+ yr";"1996";"ILO_KILM Database 5ed_2007";"Percent";"16.0";"335"
"Zambia";"Female 15+ yr";"1993";"ILO_KILM Database 5ed_2007";"Percent";"20.6";"335"
"Zambia";"Female 15+ yr";"1991";"ILO_KILM Database 5ed_2007";"Percent";"22.4";"335"
"Zambia";"Female 15+ yr";"1990";"ILO_KILM Database 5ed_2007";"Percent";"13.7";"336"
"Zambia";"Female 15+ yr";"1986";"ILO_KILM Database 5ed_2007";"Percent";"17.8";"335"
"Zambia";"Male 15+ yr";"1998";"ILO_KILM Database 5ed_2007";"Percent";"13.0";"335"
"Zambia";"Male 15+ yr";"1996";"ILO_KILM Database 5ed_2007";"Percent";"15.0";"335"
"Zambia";"Male 15+ yr";"1993";"ILO_KILM Database 5ed_2007";"Percent";"18.9";"335"
"Zambia";"Male 15+ yr";"1991";"ILO_KILM Database 5ed_2007";"Percent";"16.3";"335"
"Zambia";"Male 15+ yr";"1990";"ILO_KILM Database 5ed_2007";"Percent";"11.7";"336"
"Zambia";"Male 15+ yr";"1986";"ILO_KILM Database 5ed_2007";"Percent";"8.7";"335"
"Zimbabwe";"Female 15+ yr";"2002";"ILO_KILM Database 5ed_2007";"Percent";"6.1";"46"
"Zimbabwe";"Female 15+ yr";"1999";"ILO_KILM Database 5ed_2007";"Percent";"4.6";"61"
"Zimbabwe";"Female 15+ yr";"1997";"ILO_KILM Database 5ed_2007";"Percent";"5.1";"27"
"Zimbabwe";"Female 15+ yr";"1994";"ILO_KILM Database 5ed_2007";"Percent";"3.0";"60"
"Zimbabwe";"Female 15+ yr";"1987";"ILO_KILM Database 5ed_2007";"Percent";"7.9";"60"
"Zimbabwe";"Male 15+ yr";"2002";"ILO_KILM Database 5ed_2007";"Percent";"10.4";"46"
"Zimbabwe";"Male 15+ yr";"1999";"ILO_KILM Database 5ed_2007";"Percent";"7.3";"61"
"Zimbabwe";"Male 15+ yr";"1997";"ILO_KILM Database 5ed_2007";"Percent";"8.7";"27"
"Zimbabwe";"Male 15+ yr";"1994";"ILO_KILM Database 5ed_2007";"Percent";"6.8";"60"
"Zimbabwe";"Male 15+ yr";"1987";"ILO_KILM Database 5ed_2007";"Percent";"6.5";"60"

"fnSeqID";"Footnote"
"1";"Primary source: Household or labour force survey; Repository: LABORSTA."
"2";"Primary source: Household or labour force survey; Repository: LABORSTA. Notes: Labour force is calculated from the number of unemployed and the unemployment rate. As a result, male and female may not add to both sexes."
"3";"Primary source: Population census; Repository: LABORSTA. Reference period: April."
"4";"Primary source: Household or labour force survey; Repository: LMIL; Coverage: Not available; Refers to age group 15-64. Reference period: October to November."
"5";"Primary source: Household or labour force survey; Repository: LABORSTA. Reference period: September."
"6";"Primary source: Household or labour force survey; Repository: LABORSTA. Reference period: September Notes: Labour force is calculated from the number of unemployed and the unemployment rate. As a result, male and female may not add to both sexes."
"7";"Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian. Reference period: July Notes: Labour force is calculated from the number of unemployed and the unemployment rate. As a result, male and female may not add to both sexes."
"8";"Primary source: Population census; Repository: LABORSTA; Coverage: Civilian. Reference period: May."
"9";"Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian. Reference period: September."
"10";"Primary source: Household or labour force survey; Repository: LABORSTA. Reference period: Second semester Geographic limitation: 28 urban agglomerations."
"11";"Primary source: Household or labour force survey; Repository: LABORSTA. Reference period: May Geographic limitation: 28 urban agglomerations."
"12";"Primary source: Household or labour force survey; Repository: SIAL. Reference period: October Geographic limitation: Greater Buenos Aires Notes: Data are derived from micro-sources."
"13";"Primary source: Household or labour force survey; Repository: LABORSTA. Reference period: Average of May and October Geographic limitation: Greater Buenos Aires."
"14";"Primary source: Household or labour force survey; Repository: LABORSTA; Refers to age group 10+. Reference period: October Geographic limitation: Greater Buenos Aires Notes: Labour force is calculated from the number of unemployed and the unemployment rate. As a result, male and female may not add to both sexes."
"15";"Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian. Geographic limitation: Urban areas."
"16";"Primary source: Household or labour force survey; Repository: CARIBBEAN."
"17";"Primary source: Household or labour force survey; Repository: OECD; Coverage: Civilian. Reference period: August."
"18";"Primary source: Household or labour force survey; Repository: OECD; Coverage: Civilian. Reference period: August Notes: Questionnaire and definitions revised."
"19";"Primary source: Micro-census; Repository: OECD. Reference period: Average of quarterly estimates."
"20";"Primary source: Household or labour force survey; Repository: LABORSTA. Reference period: Average of May and November."
"21";"Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian. Reference period: April."
"22";"Primary source: Household or labour force survey; Repository: CARIBBEAN; Coverage: Civilian. Reference period: April."
"23";"Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian. Reference period: April Notes: Labour force is calculated from the number of unemployed and the unemployment rate. As a result, male and female may not add to both sexes."
"24";"Primary source: Population census; Repository: LABORSTA. Reference period: January."
"25";"Primary source: Household or labour force survey; Repository: LABORSTA. Reference period: Year ending in June of the year indicated."
"26";"Primary source: Household or labour force survey; Repository: LABORSTA; Refers to age group 10+. Reference period: Year ending in June of the year indicated."
"27";"Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian."
"28";"Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian. Notes: Labour force is calculated from the number of unemployed and the unemployment rate. As a result, male and female may not add to both sexes."
"29";"Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian. Reference period: Average of first and fourth quarters."
"30";"Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian. Reference period: Fourth quarter."
"31";"Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian. Reference period: Average of the first three quarters."
"32";"Primary source: European Labour Force Survey (Eurostat); Repository: OECD. Reference period: May."
"33";"Primary source: European Labour Force Survey (Eurostat); Repository: OECD. Reference period: May Notes: Definition of unemployment revised."
"34";"Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian; Refers to age group 14+. Reference period: April."
"35";"Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian; Refers to age group 14+. Reference period: April Notes: Labour force is calculated from the number of unemployed and the unemployment rate. As a result, male and female may not add to both sexes."
"36";"Primary source: Household or labour force survey; Repository: SIAL. Reference period: November."
"37";"Primary source: Household or labour force survey; Repository: SIAL; Coverage: Civilian. Reference period: November."
"38";"Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian; Refers to age group 10+. Reference period: November Notes: Labour force is calculated from the number of unemployed and the unemployment rate. As a result, male and female may not add to both sexes."
"39";"Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian. Reference period: November Geographic limitation: Urban areas."
"40";"Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian. Reference period: November Geographic limitation: Main towns."
"41";"Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian; Refers to age group 10+. Reference period: November Geographic limitation: Main towns Notes: Labour force is calculated from the number of unemployed and the unemployment rate. As a result, male and female may not add to both sexes."
"42";"Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian; Refers to age group 10+. Reference period: November Geographic limitation: Main towns."
"43";"Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian; Refers to age group 12+. Notes: Labour force is calculated from the number of unemployed and the unemployment rate. As a result, male and female may not add to both sexes."
"44";"Primary source: Population census; Repository: LABORSTA. Reference period: August."
"45";"Primary source: Household or labour force survey; Repository: LMIL; Coverage: Civilian. Reference period: November 1993 to January 1995 Coverage limitation: Excluding households of foreign diplomats and those resident in hotels, army camps, nurse hostels and other institutional accommodation."
"46";"Primary source: Population census; Repository: LMIL."
"47";"Primary source: Household or labour force survey; Repository: LABORSTA. Reference period: September Geographic limitation: Excluding the rural population of Rondônia, Acre, Amazonas, Roraima, Pará and Amapá."
"48";"Primary source: Household or labour force survey; Repository: LABORSTA. Reference period: September Geographic limitation: Excluding the rural population of Rondônia, Acre, Amazonas, Roraima, Pará and Amapá Notes: Methodology revised."
"49";"Primary source: Population census; Repository: CARIBBEAN. Reference period: May."
"50";"Primary source: Household or labour force survey; Repository: LABORSTA; Refers to age group 15-74."
"51";"Primary source: Household or labour force survey; Repository: LABORSTA; Refers to age group 15-69."
"52";"Primary source: Household or labour force survey; Repository: LABORSTA; Refers to age group 15-69. Reference period: June."
"53";"Primary source: Household or labour force survey; Repository: LABORSTA; Refers to age group 15-69. Reference period: September."
"54";"Primary source: Household or labour force survey; Repository: LABORSTA; Refers to age group 15-74. Reference period: June Notes: Labour force is calculated from the number of unemployed and the unemployment rate. As a result, male and female may not add to both sexes."
"55";"Primary source: Household or labour force survey; Repository: LABORSTA; Refers to age group 15-74. Reference period: September Notes: Labour force is calculated from the number of unemployed and the unemployment rate. As a result, male and female may not add to both sexes."
"56";"Primary source: Household or labour force survey; Repository: LMIL; Coverage: Civilian; Unemployment Coverage: Not available; Refers to age group 10+."
"57";"Primary source: Population census; Repository: LMIL; Refers to age group 10+. Reference period: December."
"58";"Primary source: Household or labour force survey; Repository: LMIL. Reference period: November."
"59";"Primary source: Population census; Repository: LMIL. Reference period: March."
"60";"Primary source: Household or labour force survey; Repository: LMIL."
"61";"Primary source: Household or labour force survey; Repository: LMIL; Coverage: Civilian."
"62";"Primary source: Household or labour force survey; Repository: OECD; Coverage: Civilian. Reference period: Average of monthly estimates Geographic limitation: Excluding persons living in the Yukon, in Nunavut and in the North West Territories."
"63";"Primary source: Household or labour force survey; Repository: LABORSTA. Reference period: October Notes: Labour force is calculated from the number of unemployed and the unemployment rate. As a result, male and female may not add to both sexes."
"64";"Primary source: Household or labour force survey; Repository: LABORSTA. Reference period: October."
"65";"Primary source: Population census; Repository: LMIL; Refers to age group 15-64. Reference period: July."
"66";"Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian. Reference period: Fourth quarter Notes: Sample design revised."
"67";"Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian. Reference period: Fourth quarter Notes: Labour force is calculated from the number of unemployed and the unemployment rate. As a result, male and female may not add to both sexes."
"68";"Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian. Reference period: November 1985 to January 1986 Notes: Sample design revised."
"69";"Primary source: Household or labour force survey; Repository: LABORSTA; Refers to age group 12+. Reference period: Third quarter Notes: Estimates based on 1993 census results."
"70";"Primary source: Household or labour force survey; Repository: LABORSTA; Refers to age group 10+. Reference period: Third quarter Notes: Estimates based on 1993 census results."
"71";"Primary source: Household or labour force survey; Repository: LABORSTA; Refers to age group 10+. Reference period: Third quarter Notes: Estimates based on 1993 Census results. Labour force is calculated from the number of unemployed and the unemployment rate. As a result, male and female may not add to both sexes."
"72";"Primary source: Household or labour force survey; Repository: LABORSTA; Refers to age group 12+. Reference period: September Geographic limitation: Seven main cities Notes: Estimates based on 1993 census results."
"73";"Primary source: Household or labour force survey; Repository: LABORSTA. Reference period: September Geographic limitation: Seven main cities Notes: Estimates based on 1993 census results."
"74";"Primary source: Household or labour force survey; Repository: LABORSTA. Reference period: September Geographic limitation: Seven main cities."
"75";"Primary source: Household or labour force survey; Repository: LABORSTA; Refers to age group 12+. Reference period: September Geographic limitation: Seven main cities."
"76";"Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian. Reference period: July."
"77";"Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian; Refers to age group 12+. Reference period: July Notes: Labour force is calculated from the number of unemployed and the unemployment rate. As a result, male and female may not add to both sexes."
"78";"Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Civilian. Reference period: July Notes: Methodology revised."
"79";"Primary source: Household or labour force survey; Repository: LABORSTA. Reference period: March."
"80";"Primary source: Household or labour force survey; Repository: LABORSTA. Reference period: March Notes: Labour force is calculated from the number of unemployed and the unemployment rate. As a result, male and female may not add to both sexes."
"81";"Primary source: Household or labour force survey; Repository: LABORSTA. Reference period: June Notes: Labour force is calculated from the number of unemployed and the unemployment rate. As a result, male and female may not add to both sexes."
"82";"Primary source: Household or labour force survey; Repository: LABORSTA. Reference period: November Notes: Labour force is calculated from the number of unemployed and the unemployment rate. As a result, male and female may not add to both sexes."
"83";"Primary source: Household or labour force survey; Repository: LABORSTA; Refers to age group 17-55. Reference period: December."
"84";"Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Not available; Refers to age group 17-55. Reference period: December."
"85";"Primary source: Household or labour force survey; Repository: LABORSTA; Refers to age group 17-60. Reference period: December Notes: Labour force is calculated from the number of unemployed and the unemployment rate. As a result, male and female may not add to both sexes."
"86";"Primary source: Household or labour force survey; Repository: LABORSTA; Coverage: Not available; Refers to age group 17-60. Reference period: December Notes: Labour force is calculated from the number of unemployed and the unemployment rate. As a result, male and female may not add to both sexes."
"87";"Primary source: Household or labour force survey; Repository: LABORSTA. Reference period: Second quarter."
"88";"Primary source: Household or labour force survey; Repository: LABORSTA. Reference period: Second quarter Geographic limitation: Government-controlled areas Notes: Labour force is calculated from the number of unemployed and the unemployment rate. As a result, male and female may not add to both sexes."
"89";"Primary source: Household or labour force survey; Repository: OECD. Reference period: Average of quarterly estimates."
"90";"Primary source: European Labour Force Survey (Eurostat); Repository: OECD. Reference period: February to June."
"91";"Primary source: European Labour Force Survey (Eurostat); Repository: OECD. Reference period: February to June Notes: Definition of unemployment revised."
